G,Name,U+,Style,Tags
,type-drive-2,f057,,
,u-disk,f05a,,
,u-disk-2,f059,,
,ulikecam,f05c,,
,ulikecam-2,f05b,,
,umbrella,f060,,
,umbrella-2,f05d,,
,umbrella-one,f05f,,
,umbrella-one-2,f05e,,
,umbrella-two,f062,,
,umbrella-two-2,f061,,
,undo,f063,,
,ungroup,f065,,
,ungroup-2,f064,,
,unicast,f067,,
,unicast-2,f066,,
,union-selection,f068,,
,universal,f06a,,
,universal-2,f069,,
,unlike,f06b,,
,unlink,f06c,,
,unlock,f070,,
,unlock-2,f06d,,
,unlock-one,f06f,,
,unlock-one-2,f06e,,
,unordered-list,f071,,
,up,f08b,,
,up-and-down,f073,,
,up-and-down-2,f072,,
,up-c,f075,,
,up-c-2,f074,,
,update-rotation,f077,,
,update-rotation-2,f076,,
,upload,f07e,,
,upload-computer,f078,,
,upload-laptop,f07a,,
,upload-laptop-2,f079,,
,upload-logs,f07b,,
,upload-one,f07c,,
,upload-picture,f07d,,
,upload-three,f080,,
,upload-three-2,f07f,,
,upload-two,f081,,
,upload-web,f083,,
,upload-web-2,f082,,
,up-one,f085,,
,up-one-2,f084,,
,upside-down-face,f087,,
,upside-down-face-2,f086,,
,up-small,f088,,
,up-square,f08a,,
,up-square-2,f089,,
,up-two,f08d,,
,up-two-2,f08c,,
,usb,f097,,
,usb-2,f08e,,
,usb-memory-stick,f090,,
,usb-memory-stick-2,f08f,,
,usb-micro-one,f092,,
,usb-micro-one-2,f091,,
,usb-micro-two,f094,,
,usb-micro-two-2,f093,,
,usb-one,f096,,
,usb-one-2,f095,,
,usb-type-c,f099,,
,usb-type-c-2,f098,,
,user,f09f,,
,user-2,f09a,,
,user-business,f09c,,
,user-business-2,f09b,,
,user-positioning,f09e,,
,user-positioning-2,f09d,,
,user-to-user-transmission,f0a1,,
,user-to-user-transmission-2,f0a0,,
,uterus,f0a3,,
,uterus-2,f0a2,,
,u-turn-down,f0a5,,
,u-turn-down-2,f0a4,,
,u-turn-left,f0a7,,
,u-turn-left-2,f0a6,,
,u-turn-right,f0a9,,
,u-turn-right-2,f0a8,,
,u-turn-up,f0ab,,
,u-turn-up-2,f0aa,,
,vacation,f0ad,,
,vacation-2,f0ac,,
,vacuum-cleaner,f0af,,
,vacuum-cleaner-2,f0ae,,
,vegetable-basket,f0b1,,
,vegetable-basket-2,f0b0,,
,vegetables,f0b3,,
,vegetables-2,f0b2,,
,vertically-centered,f0b5,,
,vertically-centered-2,f0b4,,
,vertical-spacing-between-items,f0b6,,
,vertical-tidy-up,f0b8,,
,vertical-tidy-up-2,f0b7,,
,vertical-timeline,f0ba,,
,vertical-timeline-2,f0b9,,
,vest,f0bc,,
,vest-2,f0bb,,
,vial,f0be,,
,vial-2,f0bd,,
,vicia-faba,f0c0,,
,vicia-faba-2,f0bf,,
,video,f0cc,,
,video-2,f0c1,,
,videocamera,f0c5,,
,videocamera-2,f0c2,,
,videocamera-one,f0c4,,
,videocamera-one-2,f0c3,,
,video-conference,f0c7,,
,video-conference-2,f0c6,,
,video-file,f0c9,,
,video-file-2,f0c8,,
,video-one,f0cb,,
,video-one-2,f0ca,,
,video-two,f0ce,,
,video-two-2,f0cd,,
,viencharts,f0cf,,
,viewfinder,f0d1,,
,viewfinder-2,f0d0,,
,view-grid-card,f0d3,,
,view-grid-card-2,f0d2,,
,view-grid-detail,f0d5,,
,view-grid-detail-2,f0d4,,
,view-grid-list,f0d7,,
,view-grid-list-2,f0d6,,
,view-list,f0d9,,
,view-list-2,f0d8,,
,vigo,f0db,,
,vigo-2,f0da,,
,vip,f0df,,
,vip-2,f0dc,,
,vip-one,f0de,,
,vip-one-2,f0dd,,
,virgo,f0e0,,
,virtual-reality-glasses,f0e2,,
,virtual-reality-glasses-2,f0e1,,
,voice,f0ed,,
,voice-2,f0e3,,
,voice-input,f0e5,,
,voice-input-2,f0e4,,
,voicemail,f0e7,,
,voicemail-2,f0e6,,
,voice-message,f0e9,,
,voice-message-2,f0e8,,
,voice-off,f0ea,,
,voice-one,f0ec,,
,voice-one-2,f0eb,,
,volkswagen,f0ef,,
,volkswagen-2,f0ee,,
,volleyball,f0f0,,
,volume-down,f0f2,,
,volume-down-2,f0f1,,
,volume-mute,f0f4,,
,volume-mute-2,f0f3,,
,volume-notice,f0f6,,
,volume-notice-2,f0f5,,
,volume-small,f0f8,,
,volume-small-2,f0f7,,
,volume-up,f0fa,,
,volume-up-2,f0f9,,
,vr-glasses,f0fc,,
,vr-glasses-2,f0fb,,
,waistline,f0fd,,
,wallet,f101,,
,wallet-2,f0fe,,
,wallet-one,f100,,
,wallet-one-2,f0ff,,
,wallet-three,f103,,
,wallet-three-2,f102,,
,wallet-two,f105,,
,wallet-two-2,f104,,
,warehousing,f107,,
,warehousing-2,f106,,
,washing-machine,f10b,,
,washing-machine-2,f108,,
,washing-machine-one,f10a,,
,washing-machine-one-2,f109,,
,watch,f10f,,
,watch-2,f10c,,
,watch-one,f10e,,
,watch-one-2,f10d,,
,water,f124,,
,water-2,f110,,
,waterfalls-h,f112,,
,waterfalls-h-2,f111,,
,waterfalls-v,f114,,
,waterfalls-v-2,f113,,
,water-level,f116,,
,water-level-2,f115,,
,watermelon,f11a,,
,watermelon-2,f117,,
,watermelon-one,f119,,
,watermelon-one-2,f118,,
,water-no,f11c,,
,water-no-2,f11b,,
,waterpolo,f11f,,
,waterpolo-one,f11e,,
,waterpolo-one-2,f11d,,
,water-rate,f121,,
,water-rate-2,f120,,
,water-rate-two,f123,,
,water-rate-two-2,f122,,
,waves,f127,,
,waves-left,f125,,
,waves-right,f126,,
,weary-face,f129,,
,weary-face-2,f128,,
,webcam,f12b,,
,webcam-2,f12a,,
,web-page,f12d,,
,web-page-2,f12c,,
,wechat,f12f,,
,wechat-2,f12e,,
,weibo,f131,,
,weibo-2,f130,,
,weight,f135,,
,weight-2,f132,,
,weightlifting,f134,,
,weightlifting-2,f133,,
,weixin-cards-offers,f137,,
,weixin-cards-offers-2,f136,,
,weixin-favorites,f138,,
,weixin-games,f139,,
,weixin-market,f13b,,
,weixin-market-2,f13a,,
,weixin-mini-app,f13d,,
,weixin-mini-app-2,f13c,,
,weixin-people-nearby,f13f,,
,weixin-people-nearby-2,f13e,,
,weixin-scan,f141,,
,weixin-scan-2,f140,,
,weixin-search,f142,,
,weixin-shake,f144,,
,weixin-shake-2,f143,,
,weixin-top-stories,f146,,
,weixin-top-stories-2,f145,,
,whale,f148,,
,whale-2,f147,,
,wheelchair,f14a,,
,wheelchair-2,f149,,
,whirlwind,f14c,,
,whirlwind-2,f14b,,
,whistling,f14d,,
,whole-site-accelerator,f14f,,
,whole-site-accelerator-2,f14e,,
,wifi,f150,,
,wind,f158,,
,windmill,f153,,
,windmill-2,f151,,
,windmill-one,f152,,
,windmill-two,f155,,
,windmill-two-2,f154,,
,windows,f157,,
,windows-2,f156,,
,wind-turbine,f15a,,
,wind-turbine-2,f159,,
,wingsuit-flying,f15c,,
,wingsuit-flying-2,f15b,,
,winking-face,f15e,,
,winking-face-2,f15d,,
,winking-face-with-open-eyes,f160,,
,winking-face-with-open-eyes-2,f15f,,
,woman,f161,,
,women,f164,,
,women-2,f162,,
,women-coat,f163,,
,woolen-hat,f166,,
,woolen-hat-2,f165,,
,word,f168,,
,word-2,f167,,
,workbench,f16a,,
,workbench-2,f169,,
,worker,f16c,,
,worker-2,f16b,,
,world,f16d,,
,worried-face,f16f,,
,worried-face-2,f16e,,
,write,f171,,
,write-2,f170,,
,writing-fluently,f173,,
,writing-fluently-2,f172,,
,wrong-user,f175,,
,wrong-user-2,f174,,
,xiaodu,f179,,
,xiaodu-2,f176,,
,xiaodu-home,f178,,
,xiaodu-home-2,f177,,
,xigua,f17b,,
,xigua-2,f17a,,
,xingfuli,f17d,,
,xingfuli-2,f17c,,
,xingtu,f17e,,
,youtobe,f180,,
,youtobe-2,f17f,,
,youtube,f182,,
,youtube-2,f181,,
,zero-key,f184,,
,zero-key-2,f183,,
,zijinyunying,f186,,
,zijinyunying-2,f185,,
,zip,f188,,
,zip-2,f187,,
,zoom-in,f18a,,
,zoom-in-2,f189,,
,zoom-internal,f18c,,
,zoom-internal-2,f18b,,
,zoom-out,f18e,,
,zoom-out-2,f18d,,
